path_key,path_metadata,label,source_label,source_key,source_name,caption,combined_v3,convnext_tiny_frozen,physics_guided,resnet18,scp_fusion_v0,prediction_path,image_path,primary_score,primary_predicted_fake,score_min,score_max,score_spread,lowest_method,highest_method
data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000372.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000372.jpg,1,5,5,midjourney6,A sink and a show with a cream tile and red painted wall.,0.0048380549997091,3.1069630495039746e-05,0.0001867791725089,1.319828152190894e-05,0.0226813708793915,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000372.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000372.jpg,0.0226813708793915,False,1.319828152190894e-05,0.0226813708793915,0.02266817259786959,resnet18,scp_fusion_v0
data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000086.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000086.jpg,1,1,1,sd21,two street signs on a red and white pole next to street.,0.0006296328501775,0.0027393247000873,4.4098851503804326e-05,5.859890279680258e-07,0.0227223574205489,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000086.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000086.jpg,0.0227223574205489,False,5.859890279680258e-07,0.0227223574205489,0.022721771431520932,resnet18,scp_fusion_v0
data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000077.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000077.jpg,1,1,1,sd21,A police office standing on a street corner next to a power box.,0.0142999421805143,0.0005873397458344,0.0001926928816828,2.766603574855253e-05,0.0229900943293207,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000077.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000077.jpg,0.0229900943293207,False,2.766603574855253e-05,0.0229900943293207,0.022962428293572146,resnet18,scp_fusion_v0
data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000423.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000423.jpg,1,4,4,dalle3,A car is carrying several bikes on a bike rack.,0.0190439336001873,4.456736860447563e-05,0.0012048876378685,0.0002299805055372,0.023134936302356,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000423.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000423.jpg,0.023134936302356,False,4.456736860447563e-05,0.023134936302356,0.023090368933751524,convnext_tiny_frozen,scp_fusion_v0
data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000174.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000174.jpg,1,4,4,dalle3,A blue toilet bowl in a bathroom that says rabies,0.0049735615029931,6.524980562971905e-06,0.0108668887987732,0.0032669322099536,0.0231425541693516,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000174.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000174.jpg,0.0231425541693516,False,6.524980562971905e-06,0.0231425541693516,0.02313602918878863,convnext_tiny_frozen,scp_fusion_v0
data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000124.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000124.jpg,1,3,3,sd3,An orange detour sign sitting on the side of a road.,0.0016345877666026,0.0002942361461464,0.0110541572794318,0.0057343067601323,0.0231486052979158,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000124.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000124.jpg,0.0231486052979158,False,0.0002942361461464,0.0231486052979158,0.0228543691517694,convnext_tiny_frozen,scp_fusion_v0
data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000437.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000437.jpg,1,1,1,sd21,"Six old men, four sitting on a bench and two standing, conversing.",0.0084387734532356,0.0055964305065572,0.0001279997668461,0.0030990028753876,0.0232296959932097,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000437.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000437.jpg,0.0232296959932097,False,0.0001279997668461,0.0232296959932097,0.0231016962263636,physics_guided,scp_fusion_v0
data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000474.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000474.jpg,1,1,1,sd21,A black cat wearing a little party hat.,0.0015280501684173,0.0048398026265203,0.0090972715988755,0.0016904177609831,0.0232354257203278,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000474.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000474.jpg,0.0232354257203278,False,0.0015280501684173,0.0232354257203278,0.0217073755519105,combined_v3,scp_fusion_v0
data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000003.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000003.jpg,1,1,1,sd21,some road signs besides a road in the street,0.0055835139937698,0.0003892558161169,0.0163005515933036,0.0001249992637895,0.0232659719955852,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000003.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000003.jpg,0.0232659719955852,False,0.0001249992637895,0.0232659719955852,0.0231409727317957,resnet18,scp_fusion_v0
data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000431.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000431.jpg,1,3,3,sd3,A shop that has many bikes of all kinds. ,0.0021917652338743,0.0009034868562594,0.0118891643360257,0.0073188282549381,0.0232827028402624,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000431.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000431.jpg,0.0232827028402624,False,0.0009034868562594,0.0232827028402624,0.022379215984003,convnext_tiny_frozen,scp_fusion_v0
