seed,path,class_name,y_true,encoder,pretrained,classifier,image_size,tile_size,width,height,n_tiles,global_score,tile_mean_score,tile_max_score,tile_top2_mean_score,tile_std_score,tile_max_minus_global
7,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\screenshot\ishu_ai_vs_real_2026_seed7_test\AI-images\000000.jpg,AI-images,1,dinov2_vits14,True,logistic_regression,224,512,1122,1402,9,0.06690333038568497,0.5935409474962702,0.980391263961792,0.9635065197944641,0.3929312306997754,0.913487933576107
7,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\screenshot\ishu_ai_vs_real_2026_seed7_test\AI-images\000001.jpg,AI-images,1,dinov2_vits14,True,logistic_regression,224,512,1024,1024,9,0.9999995231628418,0.9957439634535048,1.0,0.9999999403953552,0.01196712705492884,4.76837158203125e-07
7,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\screenshot\ishu_ai_vs_real_2026_seed7_test\AI-images\000002.jpg,AI-images,1,dinov2_vits14,True,logistic_regression,224,512,768,768,9,0.8176475763320923,0.8582919836044312,0.9391077160835266,0.9302509725093842,0.060886632051256814,0.12146013975143433
7,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\screenshot\ishu_ai_vs_real_2026_seed7_test\AI-images\000003.jpg,AI-images,1,dinov2_vits14,True,logistic_regression,224,512,768,768,9,0.9998571872711182,0.9998370276557075,0.9999971389770508,0.9999918341636658,0.0001936619978820606,0.0001399517059326172
7,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\screenshot\ishu_ai_vs_real_2026_seed7_test\AI-images\000004.jpg,AI-images,1,dinov2_vits14,True,logistic_regression,224,512,768,768,9,0.9999996423721313,0.9999998675452338,1.0,1.0,1.426581490605276e-07,3.5762786865234375e-07
7,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\screenshot\ishu_ai_vs_real_2026_seed7_test\AI-images\000005.jpg,AI-images,1,dinov2_vits14,True,logistic_regression,224,512,768,768,9,0.996281087398529,0.9995661973953247,0.9999938011169434,0.9999807476997375,0.000742847784399969,0.0037127137184143066
7,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\screenshot\ishu_ai_vs_real_2026_seed7_test\AI-images\000006.jpg,AI-images,1,dinov2_vits14,True,logistic_regression,224,512,1024,559,9,0.0009572283015586436,0.415701264770784,0.9997005462646484,0.999395489692688,0.4435703750672922,0.9987433179630898
7,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\screenshot\ishu_ai_vs_real_2026_seed7_test\AI-images\000007.jpg,AI-images,1,dinov2_vits14,True,logistic_regression,224,512,768,768,9,0.9870983958244324,0.6164574855162451,0.999970555305481,0.9999079704284668,0.43287975184089506,0.012872159481048584
7,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\screenshot\ishu_ai_vs_real_2026_seed7_test\AI-images\000008.jpg,AI-images,1,dinov2_vits14,True,logistic_regression,224,512,1024,1024,9,0.9948260188102722,0.9530142015881009,0.999998927116394,0.9999986886978149,0.11573549275732653,0.005172908306121826
7,C:\Users\arnav\Documents\Codex\2026-06-12\i-want-you-to-createa-project\ai-image-forensics-comparison\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\screenshot\ishu_ai_vs_real_2026_seed7_test\AI-images\000009.jpg,AI-images,1,dinov2_vits14,True,logistic_regression,224,512,1402,1122,9,0.9755998849868774,0.8953389210833443,0.9999915361404419,0.9999839663505554,0.28649144132838167,0.024391651153564453
