path_key,path_metadata,label,source_label,source_key,source_name,caption,combined_v3,convnext_tiny_frozen,physics_guided,resnet18,scp_fusion_v0,prediction_path,image_path,primary_score,primary_predicted_fake,score_min,score_max,score_spread,lowest_method,highest_method
data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000415.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000415.jpg,1,4,4,dalle3,A huge group of scattered out sheep are in the field. ,0.1597706526517868,0.0023295027203857,0.9999880790710448,0.9999194145202636,0.4350108650628649,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000415.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000415.jpg,0.4350108650628649,False,0.0023295027203857,0.9999880790710448,0.9976585763506591,convnext_tiny_frozen,physics_guided
data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000027.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000027.jpg,1,4,4,dalle3,A wood bench set by a trellis with greenery on it.,0.8601869940757751,0.0006376824458129,0.5266599655151367,0.9969696402549744,0.4763305846725837,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000027.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000027.jpg,0.4763305846725837,False,0.0006376824458129,0.9969696402549744,0.9963319578091615,convnext_tiny_frozen,resnet18
data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/real/validation_real_000247.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/real/validation_real_000247.jpg,0,0,0,real,A black cat is sitting on the bench and turning back its head. ,0.4364769160747528,0.0002867540169972,0.2960230410099029,0.9933480620384216,0.2156574088558671,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/real/validation_real_000247.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/real/validation_real_000247.jpg,0.2156574088558671,False,0.0002867540169972,0.9933480620384216,0.9930613080214244,convnext_tiny_frozen,resnet18
data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000438.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000438.jpg,1,3,3,sd3,a walk in shower with a seat next to a white sink.,0.0480267107486724,0.9926994442939758,0.0003423524904064,0.1067524552345275,0.2707013047968147,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000438.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000438.jpg,0.2707013047968147,False,0.0003423524904064,0.9926994442939758,0.9923570918035695,physics_guided,convnext_tiny_frozen
data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000291.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000291.jpg,1,2,2,sdxl,A flock of birds walking along a beach near water.,0.367692619562149,0.9923416376113892,0.4450854063034057,1.1891838767041918e-05,0.5646104678697974,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000291.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000291.jpg,0.5646104678697974,True,1.1891838767041918e-05,0.9923416376113892,0.9923297457726221,resnet18,convnext_tiny_frozen
data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/real/validation_real_000065.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/real/validation_real_000065.jpg,0,0,0,real,A fighter jet is flying through a clear sky.,0.9920215010643004,0.0008072993368841,0.0041763493791222,0.000140074029332,0.0508141993716484,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/real/validation_real_000065.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/real/validation_real_000065.jpg,0.0508141993716484,False,0.000140074029332,0.9920215010643004,0.9918814270349684,resnet18,combined_v3
data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000355.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000355.jpg,1,3,3,sd3,A train on bridge passing over water with city in the background.,0.0149203948676586,0.9911673665046692,0.3719921410083771,0.0004764300829265,0.3813629158270318,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000355.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000355.jpg,0.3813629158270318,False,0.0004764300829265,0.9911673665046692,0.9906909364217427,resnet18,convnext_tiny_frozen
data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/real/validation_real_000499.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/real/validation_real_000499.jpg,0,0,0,real,A bird flies over a large body of water. ,0.993399143218994,0.0257127918303012,0.0205686800181865,0.002987849060446,0.0572044791806252,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/real/validation_real_000499.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/real/validation_real_000499.jpg,0.0572044791806252,False,0.002987849060446,0.993399143218994,0.990411294158548,resnet18,combined_v3
data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000460.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000460.jpg,1,3,3,sd3,"A bathroom is shown with a mirror, sink, and shower.",0.005261673592031,0.7866103649139404,0.0035816004965454,0.990263819694519,0.4988250420509406,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000460.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000460.jpg,0.4988250420509406,False,0.0035816004965454,0.990263819694519,0.9866822191979736,physics_guided,resnet18
data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000408.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000408.jpg,1,5,5,midjourney6,A large kitchen with a stove and a sink.,0.700690507888794,0.9901238083839417,0.0037479358725249,0.0440052784979343,0.4929285465495195,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000408.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000408.jpg,0.4929285465495195,False,0.0037479358725249,0.9901238083839417,0.9863758725114168,physics_guided,convnext_tiny_frozen
