seed,path,class_name,y_true,encoder,pretrained,classifier,image_size,tile_size,width,height,n_tiles,global_score,tile_mean_score,tile_max_score,tile_top2_mean_score,tile_std_score,tile_max_minus_global
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test\AI-images\000000.png,AI-images,1,clip_vit_b_32,True,logistic_regression,224,512,1122,1402,9,1.0,0.998679538567861,0.999864935874939,0.999768078327179,0.001532074869053469,-0.00013506412506103516
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test\AI-images\000001.png,AI-images,1,clip_vit_b_32,True,logistic_regression,224,512,1024,1024,9,0.9999998807907104,0.9903023640314738,0.9999963045120239,0.9999943971633911,0.019772061914918575,-3.5762786865234375e-06
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test\AI-images\000002.png,AI-images,1,clip_vit_b_32,True,logistic_regression,224,512,768,768,9,0.9998879432678223,0.999799993303087,0.9999920129776001,0.9999917149543762,0.00031303010788355973,0.00010406970977783203
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test\AI-images\000003.png,AI-images,1,clip_vit_b_32,True,logistic_regression,224,512,768,768,9,0.9957212209701538,0.9947540428903368,0.9992504715919495,0.9991948306560516,0.005118649352610753,0.0035292506217956543
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test\AI-images\000004.png,AI-images,1,clip_vit_b_32,True,logistic_regression,224,512,768,768,9,0.9998794794082642,0.9999659789933099,0.9999985694885254,0.9999983310699463,6.50342839558769e-05,0.00011909008026123047
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test\AI-images\000005.png,AI-images,1,clip_vit_b_32,True,logistic_regression,224,512,768,768,9,0.9973549842834473,0.9623610178629557,0.9931418299674988,0.9908364713191986,0.030071456999266354,-0.004213154315948486
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test\AI-images\000006.jpeg,AI-images,1,clip_vit_b_32,True,logistic_regression,224,512,1024,559,9,0.991041362285614,0.9032813078827329,0.9998210072517395,0.9996625483036041,0.18012036972641438,0.008779644966125488
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test\AI-images\000007.png,AI-images,1,clip_vit_b_32,True,logistic_regression,224,512,768,768,9,0.9985755681991577,0.9990146093898349,0.9998829364776611,0.9997569918632507,0.0006121048637293962,0.001307368278503418
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test\AI-images\000008.png,AI-images,1,clip_vit_b_32,True,logistic_regression,224,512,1024,1024,9,0.9997531771659851,0.9164051943355136,0.9999909400939941,0.9999393820762634,0.1520706854015241,0.0002377629280090332
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test\AI-images\000009.png,AI-images,1,clip_vit_b_32,True,logistic_regression,224,512,1402,1122,9,1.0,0.9999998807907104,1.0,1.0,1.1239159602905075e-07,0.0
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test\AI-images\000010.png,AI-images,1,clip_vit_b_32,True,logistic_regression,224,512,768,768,9,0.9999995231628418,0.9949708647198148,0.9999979734420776,0.9999950528144836,0.007928086986326386,-1.5497207641601562e-06
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test\AI-images\000011.png,AI-images,1,clip_vit_b_32,True,logistic_regression,224,512,1402,1122,9,0.9993301630020142,0.9840335845947266,0.9999349117279053,0.9996795058250427,0.017804307015266013,0.0006047487258911133
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test\AI-images\000012.png,AI-images,1,clip_vit_b_32,True,logistic_regression,224,512,696,740,9,0.9999897480010986,0.9999767939249674,0.9999886751174927,0.9999880790710449,8.121605238654408e-06,-1.0728836059570312e-06
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test\AI-images\000013.png,AI-images,1,clip_vit_b_32,True,logistic_regression,224,512,1536,1024,9,0.999998927116394,0.9997772110833062,1.0,0.9999998807907104,0.0005811767839782006,1.0728836059570312e-06
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test\AI-images\000014.png,AI-images,1,clip_vit_b_32,True,logistic_regression,224,512,700,768,9,0.9784348011016846,0.9141967429055108,0.9921396374702454,0.9840048253536224,0.08658050020523068,0.013704836368560791
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test\AI-images\000015.png,AI-images,1,clip_vit_b_32,True,logistic_regression,224,512,1366,724,9,0.9999918937683105,0.9911966522534689,0.999972939491272,0.9999474287033081,0.013005245927149455,-1.895427703857422e-05
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test\AI-images\000016.png,AI-images,1,clip_vit_b_32,True,logistic_regression,224,512,1024,1024,9,0.9999998807907104,0.9997533228662279,0.9999994039535522,0.9999992847442627,0.00030679573555304215,-4.76837158203125e-07
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test\AI-images\000017.png,AI-images,1,clip_vit_b_32,True,logistic_regression,224,512,665,756,9,0.9999924898147583,0.9996332592434354,0.9999946355819702,0.999991774559021,0.0005133518886684524,2.1457672119140625e-06
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test\AI-images\000018.jpeg,AI-images,1,clip_vit_b_32,True,logistic_regression,224,512,1024,559,9,0.9969280362129211,0.9980276889271207,0.9995911717414856,0.9995830059051514,0.0011574731395272786,0.002663135528564453
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test\AI-images\000019.png,AI-images,1,clip_vit_b_32,True,logistic_regression,224,512,1536,1024,9,0.9995228052139282,0.9991135464774238,0.9999966621398926,0.9999913573265076,0.0018370469848491672,0.00047385692596435547
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test\AI-images\000020.png,AI-images,1,clip_vit_b_32,True,logistic_regression,224,512,768,768,9,0.9998238682746887,0.8305416620439954,0.9999721050262451,0.9999600052833557,0.3079911900136915,0.00014823675155639648
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test\AI-images\000021.png,AI-images,1,clip_vit_b_32,True,logistic_regression,224,512,768,768,9,0.9998942613601685,0.9993848866886563,0.9999942779541016,0.999991774559021,0.001265806302565483,0.00010001659393310547
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test\AI-images\000022.png,AI-images,1,clip_vit_b_32,True,logistic_regression,224,512,1402,1122,9,0.978737473487854,0.9737278289265103,0.9997808337211609,0.9996951818466187,0.028812439889683992,0.021043360233306885
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test\AI-images\000023.png,AI-images,1,clip_vit_b_32,True,logistic_regression,224,512,768,768,9,0.9999514818191528,0.9975666072633531,0.9999984502792358,0.9999862313270569,0.00491977312303,4.696846008300781e-05
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test\AI-images\000024.png,AI-images,1,clip_vit_b_32,True,logistic_regression,224,512,656,580,9,0.9985974431037903,0.9985227915975783,0.9999610185623169,0.999937891960144,0.0018079406323096145,0.0013635754585266113
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test\AI-images\000025.png,AI-images,1,clip_vit_b_32,True,logistic_regression,224,512,1024,1024,9,0.9999948740005493,0.9971225592825148,0.9999985694885254,0.9999789595603943,0.00419548017213767,3.6954879760742188e-06
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test\AI-images\000026.png,AI-images,1,clip_vit_b_32,True,logistic_regression,224,512,1375,749,9,0.9999994039535522,0.9999833239449395,1.0,1.0,2.225229033690027e-05,5.960464477539062e-07
